ax,ay,az,batt_v,epoch,fin_id,latitude,longitude,session_id,temperature,text,time,type_name,wet
-0.070556640625,1.022705078125,-0.1705322265625,,,3f0022001847363439353035,26.076860999999997,-80.110889,200827-194533,33.390625,,2020-08-27 19:46:05.500,TEMP+IMU+GPS,True
-0.01446533203125,1.003173828125,-0.18243408203125,,,3f0022001847363439353035,26.076856,-80.11089100000001,200827-194533,33.390625,,2020-08-27 19:46:06.500,TEMP+IMU+GPS,True
-0.066650390625,1.01605224609375,-0.20343017578125,,,3f0022001847363439353035,26.076849,-80.11089399999999,200827-194533,33.3671875,,2020-08-27 19:46:07.500,TEMP+IMU+GPS,True
-0.04486083984375,1.0224609375,-0.1571044921875,,,3f0022001847363439353035,26.076841,-80.110897,200827-194533,33.375,,2020-08-27 19:46:08.500,TEMP+IMU+GPS,True
-0.0828857421875,1.0089111328125,-0.261962890625,,,3f0022001847363439353035,26.076833999999998,-80.1109,200827-194533,33.3828125,,2020-08-27 19:46:09.500,TEMP+IMU+GPS,True
-0.0660400390625,1.01806640625,-0.16796875,,,3f0022001847363439353035,26.076826999999998,-80.110902,200827-194533,33.375,,2020-08-27 19:46:10.500,TEMP+IMU+GPS,True
-0.07977294921875,1.0118408203125,-0.2457275390625,,,3f0022001847363439353035,26.07682,-80.110904,200827-194533,33.3671875,,2020-08-27 19:46:11.500,TEMP+IMU+GPS,True
-0.063232421875,1.01690673828125,-0.1859130859375,,,3f0022001847363439353035,26.076813,-80.110905,200827-194533,33.375,,2020-08-27 19:46:12.600,TEMP+IMU+GPS,True
-0.0281982421875,1.013916015625,-0.25811767578125,,,3f0022001847363439353035,26.076806,-80.110906,200827-194533,33.375,,2020-08-27 19:46:13.600,TEMP+IMU+GPS,True
-0.08294677734375,1.00531005859375,-0.20855712890625,,,3f0022001847363439353035,26.076798999999998,-80.110907,200827-194533,33.3828125,,2020-08-27 19:46:14.600,TEMP+IMU+GPS,True
,,,3.885,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:46:15.400,BATT INFO,
-0.0738525390625,1.02392578125,-0.1220703125,,,3f0022001847363439353035,26.076791,-80.110907,200827-194533,33.40625,,2020-08-27 19:46:15.600,TEMP+IMU+GPS,True
-0.03143310546875,1.002197265625,-0.1490478515625,,,3f0022001847363439353035,26.076785,-80.110906,200827-194533,33.4453125,,2020-08-27 19:46:16.600,TEMP+IMU+GPS,True
-0.08209228515625,1.0228271484375,-0.16925048828125,,,3f0022001847363439353035,26.076778,-80.110905,200827-194533,33.4296875,,2020-08-27 19:46:17.600,TEMP+IMU+GPS,True
-0.01983642578125,1.025146484375,-0.1627197265625,,,3f0022001847363439353035,26.076771,-80.110905,200827-194533,33.4140625,,2020-08-27 19:46:18.700,TEMP+IMU+GPS,True
-0.08843994140625,1.01617431640625,-0.12628173828125,,,3f0022001847363439353035,26.076764,-80.110904,200827-194533,33.40625,,2020-08-27 19:46:19.700,TEMP+IMU+GPS,True
-0.0712890625,1.00006103515625,-0.1710205078125,,,3f0022001847363439353035,26.076756,-80.110905,200827-194533,33.4140625,,2020-08-27 19:46:20.700,TEMP+IMU+GPS,True
-0.04571533203125,1.034423828125,-0.0992431640625,,,3f0022001847363439353035,26.076749,-80.110905,200827-194533,33.390625,,2020-08-27 19:46:21.700,TEMP+IMU+GPS,True
-0.07421875,1.02447509765625,-0.1607666015625,,,3f0022001847363439353035,26.076741000000002,-80.110906,200827-194533,33.3984375,,2020-08-27 19:46:22.700,TEMP+IMU+GPS,True
-0.03314208984375,1.02508544921875,-0.14404296875,,,3f0022001847363439353035,26.076734,-80.11090899999999,200827-194533,33.3828125,,2020-08-27 19:46:23.700,TEMP+IMU+GPS,True
,,,3.888,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:45:33.000,BATT INFO,
-0.03265380859375,1.0279541015625,-0.13604736328125,,,3f0022001847363439353035,26.077070000000003,-80.110862,200827-194533,33.390625,,2020-08-27 19:45:34.000,TEMP+IMU+GPS,True
-0.053466796875,1.00244140625,-0.1361083984375,,,3f0022001847363439353035,26.077061999999998,-80.11086,200827-194533,33.40625,,2020-08-27 19:45:35.000,TEMP+IMU+GPS,True
,,,3.886,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:45:35.400,BATT INFO,
-0.06134033203125,1.03009033203125,-0.1590576171875,,,3f0022001847363439353035,26.077054999999998,-80.11086,200827-194533,33.3984375,,2020-08-27 19:45:36.000,TEMP+IMU+GPS,True
-0.0819091796875,1.0216064453125,-0.16497802734375,,,3f0022001847363439353035,26.077047,-80.11086,200827-194533,33.40625,,2020-08-27 19:45:37.000,TEMP+IMU+GPS,True
-0.0831298828125,1.0377197265625,-0.1397705078125,,,3f0022001847363439353035,26.07704,-80.11086,200827-194533,33.3984375,,2020-08-27 19:45:38.000,TEMP+IMU+GPS,True
-0.09771728515625,1.01007080078125,-0.1636962890625,,,3f0022001847363439353035,26.077034,-80.110861,200827-194533,33.390625,,2020-08-27 19:45:39.000,TEMP+IMU+GPS,True
-0.07940673828125,1.0101318359375,-0.14447021484375,,,3f0022001847363439353035,26.077026999999998,-80.110861,200827-194533,33.3828125,,2020-08-27 19:45:40.100,TEMP+IMU+GPS,True
-0.04443359375,1.02496337890625,-0.171142578125,,,3f0022001847363439353035,26.077021,-80.110862,200827-194533,33.390625,,2020-08-27 19:45:41.100,TEMP+IMU+GPS,True
-0.0621337890625,1.016357421875,-0.1640625,,,3f0022001847363439353035,26.077015,-80.110861,200827-194533,33.3984375,,2020-08-27 19:45:42.100,TEMP+IMU+GPS,True
-0.05560302734375,1.01324462890625,-0.14373779296875,,,3f0022001847363439353035,26.077008,-80.110861,200827-194533,33.3828125,,2020-08-27 19:45:43.100,TEMP+IMU+GPS,True
-0.05419921875,1.02972412109375,-0.18780517578125,,,3f0022001847363439353035,26.077002,-80.110862,200827-194533,33.390625,,2020-08-27 19:45:44.100,TEMP+IMU+GPS,True
-0.07818603515625,1.0167236328125,-0.12451171875,,,3f0022001847363439353035,26.076995999999998,-80.110864,200827-194533,33.3828125,,2020-08-27 19:45:45.100,TEMP+IMU+GPS,True
,,,3.886,,3f0022001847363439353035,,,200827-194533,,,2020-08-27 19:45:45.400,BATT INFO,
-0.0718994140625,0.99932861328125,-0.14764404296875,,,3f0022001847363439353035,26.076984,-80.110865,200827-194533,33.3828125,,2020-08-27 19:45:46.200,TEMP+IMU+GPS,True
-0.03814697265625,1.03936767578125,-0.1546630859375,,,3f0022001847363439353035,26.076979,-80.110867,200827-194533,33.3828125,,2020-08-27 19:45:47.200,TEMP+IMU+GPS,True
-0.065185546875,1.027587890625,-0.20220947265625,,,3f0022001847363439353035,26.076973000000002,-80.11086999999999,200827-194533,33.359375,,2020-08-27 19:45:48.200,TEMP+IMU+GPS,True
