ax,ay,az,batt_v,epoch,fin_id,latitude,longitude,session_id,temperature,text,time,type_name,wet
0.0484619140625,1.076904296875,-0.21075439453125,,,330026001847363439353035,26.081375,-80.11245799999999,200707-144045,31.1640625,,2020-07-07 14:44:54.500,TEMP+IMU+GPS,True
0.05206298828125,1.079833984375,-0.1773681640625,,,330026001847363439353035,26.081375,-80.11245799999999,200707-144045,31.1484375,,2020-07-07 14:44:55.500,TEMP+IMU+GPS,True
0.05816650390625,1.085693359375,-0.1898193359375,,,330026001847363439353035,26.081375,-80.11245799999999,200707-144045,31.15625,,2020-07-07 14:44:56.400,TEMP+IMU+GPS,True
0.06781005859375,1.0843505859375,-0.1920166015625,,,330026001847363439353035,26.081375,-80.11245799999999,200707-144045,31.1640625,,2020-07-07 14:44:57.400,TEMP+IMU+GPS,True
,,,4.073,,330026001847363439353035,,,200707-144045,,,2020-07-07 14:44:57.500,BATT INFO,
0.04388427734375,1.08380126953125,-0.189697265625,,,330026001847363439353035,26.081375,-80.11245799999999,200707-144045,31.1640625,,2020-07-07 14:44:58.400,TEMP+IMU+GPS,True
0.0555419921875,1.08648681640625,-0.20355224609375,,,330026001847363439353035,26.081345000000002,-80.11246899999999,200707-144045,31.203125,,2020-07-07 14:42:57.000,TEMP+IMU+GPS,True
,,,4.0760000000000005,,330026001847363439353035,,,200707-144045,,,2020-07-07 14:42:57.500,BATT INFO,
0.05828857421875,1.080810546875,-0.205810546875,,,330026001847363439353035,26.081345000000002,-80.11246899999999,200707-144045,31.203125,,2020-07-07 14:42:58.000,TEMP+IMU+GPS,True
0.05999755859375,1.08123779296875,-0.20001220703125,,,330026001847363439353035,26.081345000000002,-80.11247,200707-144045,31.2109375,,2020-07-07 14:42:59.000,TEMP+IMU+GPS,True
0.05950927734375,1.085205078125,-0.19427490234375,,,330026001847363439353035,26.081344,-80.11247,200707-144045,31.203125,,2020-07-07 14:42:59.900,TEMP+IMU+GPS,True
